"전국","유모차",106.03,105.99,106.14,105.66,105.46,105.62
"전국","선글라스",102.64,102.47,103.08,102.77,102.77,102.80
"전국","지갑",122.69,122.69,122.69,122.69,122.69,122.69
"전국","전기 · 가스 · 수도",141.13,141.13,141.12,141.17,141.17,133.94
"전국","전기 · 가스 · 수도",141.13,141.13,141.12,141.17,141.17,133.94
"전국","상수도료",118.54,118.55,118.55,118.87,118.87,119.50
"전국","전기료",142.16,142.16,142.16,142.16,142.16,126.47
"전국","도시가스",146.10,146.10,146.10,146.10,146.10,146.21
"전국","지역난방비",163.43,163.43,163.30,163.30,163.30,163.15
"전국","집세",105.38,105.49,105.62,105.72,105.82,106.04
"전국","집세",105.38,105.49,105.62,105.72,105.82,106.04
"전국","전세",105.53,105.62,105.73,105.83,105.94,106.17
"전국","월세",105.15,105.28,105.42,105.54,105.64,105.82
"전국","공공서비스",107.19,107.21,107.53,107.91,107.80,107.77
"전국","공공서비스",107.19,107.21,107.53,107.91,107.80,107.77
"전국","하수도료",131.86,131.86,131.86,132.31,132.31,132.31
"전국","쓰레기봉투료",106.49,106.49,106.18,106.10,106.10,106.10
"전국","정화조청소료",116.26,116.34,116.92,116.92,116.92,117.18
"전국","외래진료비",111.43,111.43,111.43,111.43,111.43,111.43
"전국","한방진료비",119.47,119.47,119.47,119.47,119.47,119.47
"전국","약국조제료",119.90,119.90,119.90,119.90,119.90,119.90
"전국","치과진료비",115.25,115.25,115.25,115.25,115.25,115.25
"전국","입원진료비",110.14,110.14,110.14,110.14,110.14,110.14
"전국","도로통행료",95.82,95.82,95.82,95.82,95.82,95.82
"전국","열차료",100.00,100.00,100.00,100.00,100.00,100.00
"전국","도시철도료",120.08,120.08,120.08,120.08,120.08,120.08
"전국","시내버스료",117.03,117.03,116.96,116.96,116.96,116.96
"전국","시외버스료",110.18,110.18,110.18,110.18,110.18,110.18
"전국","택시료",123.79,123.82,123.82,123.82,123.82,124.42
"전국","국제항공료",123.50,122.32,138.82,158.63,153.33,150.05
"전국","우편료",109.99,109.99,109.99,109.99,109.99,123.56
"전국","유선전화료",100.37,100.37,100.37,100.37,100.37,100.37
"전국","휴대전화료",102.07,102.06,102.07,102.04,102.03,102.04
"전국","인터넷이용료",100.62,100.62,100.62,100.62,100.62,100.62
"전국","방송수신료",100.88,100.88,100.72,100.54,100.59,100.59
"전국","유치원납입금",47.24,39.72,39.72,39.72,39.72,39.71
"전국","전문대학납입금",105.64,108.68,108.68,108.68,108.68,108.68
"전국","국공립대학교납입금",101.63,101.67,101.67,101.67,101.67,101.67
"전국","사립대학교납입금",104.97,107.92,107.92,107.92,107.92,107.92
"전국","국공립대학원납입금",106.55,107.95,107.95,107.95,107.95,107.95
"전국","사립대학원납입금",106.80,108.87,108.87,108.87,108.87,108.87
"전국","보육시설이용료",84.55,69.81,69.81,69.81,69.81,69.81
"전국","요양시설이용료",125.15,125.15,125.15,125.15,125.15,125.15
"전국","부동산중개수수료",92.28,92.28,92.28,92.28,92.28,92.28
"전국","행정수수료",98.67,99.56,99.56,99.56,99.56,99.56
"전국","개인서비스",123.09,123.07,123.81,124.71,124.50,125.14
"전국","외식",126.95,127.28,127.65,127.83,128.06,128.31
"전국","김치찌개백반",129.79,130.53,130.69,130.92,131.06,131.17
"전국","된장찌개백반",128.84,129.62,129.71,129.94,130.10,130.31
"전국","비빔밥",131.02,131.21,132.08,132.87,132.98,133.04
"전국","설렁탕",130.09,130.01,130.62,130.35,131.04,131.13
"전국","갈비탕",135.37,135.63,136.40,136.67,137.07,137.07
"전국","삼계탕",124.69,124.95,125.32,125.73,126.23,126.98
"전국","해물찜",116.84,117.07,117.41,117.71,117.92,117.92
